WKT,address_id,change_id,address_type,unit_value,address_number,address_number_suffix,address_number_high,water_route_name,water_name,suburb_locality,town_city,full_address_number,full_road_name,full_address,road_section_id,gd2000_xcoord,gd2000_ycoord,water_route_name_ascii,water_name_ascii,suburb_locality_ascii,town_city_ascii,full_road_name_ascii,full_address_ascii,shape_X,shape_Y
POINT (174.7987402167 -41.2281605667),1550174,1345924,Road,,71,,,,,Johnsonville,Wellington,71,Haumia Street,"71 Haumia Street, Johnsonville, Wellington",86488,174.79874022,-41.22816057,,,Johnsonville,Wellington,Haumia Street,"71 Haumia Street, Johnsonville, Wellington",174.7987402167,-41.2281605667
POINT (174.8068740667 -41.2161836667),1391883,1668922,Road,,19,A,,,,Johnsonville,Wellington,19A,Clifford Road,"19A Clifford Road, Johnsonville, Wellington",98104,174.80687407,-41.21618367,,,Johnsonville,Wellington,Clifford Road,"19A Clifford Road, Johnsonville, Wellington",174.8068740667,-41.2161836667
POINT (174.8026014667 -41.2287400167),1637614,1402635,Road,,17,,,,,Johnsonville,Wellington,17,Stephen Street,"17 Stephen Street, Johnsonville, Wellington",326581,174.80260147,-41.22874002,,,Johnsonville,Wellington,Stephen Street,"17 Stephen Street, Johnsonville, Wellington",174.8026014667,-41.2287400167
POINT (174.80532715 -41.2149479667),381082,1579883,Road,,37,A,,,,Johnsonville,Wellington,37A,Clifford Road,"37A Clifford Road, Johnsonville, Wellington",95724,174.80532715,-41.21494797,,,Johnsonville,Wellington,Clifford Road,"37A Clifford Road, Johnsonville, Wellington",174.80532715,-41.2149479667
POINT (174.8002103 -41.2276880333),1443114,1258372,Road,,15,,,,,Johnsonville,Wellington,15,Fisher Street,"15 Fisher Street, Johnsonville, Wellington",92325,174.80021030,-41.22768803,,,Johnsonville,Wellington,Fisher Street,"15 Fisher Street, Johnsonville, Wellington",174.8002103,-41.2276880333
POINT (174.8014138167 -41.22935425),1565261,1692715,Road,,18,B,,,,Johnsonville,Wellington,18B,Stephen Street,"18B Stephen Street, Johnsonville, Wellington",326581,174.80141382,-41.22935425,,,Johnsonville,Wellington,Stephen Street,"18B Stephen Street, Johnsonville, Wellington",174.8014138167,-41.22935425
POINT (174.8054402333 -41.2321261167),909197,806470,Road,,7,,,,,Johnsonville,Wellington,7,Kitchener Terrace,"7 Kitchener Terrace, Johnsonville, Wellington",92430,174.80544023,-41.23212612,,,Johnsonville,Wellington,Kitchener Terrace,"7 Kitchener Terrace, Johnsonville, Wellington",174.8054402333,-41.2321261167
POINT (174.7939664 -41.2208878167),368824,327710,Road,,11,,,,,Johnsonville,Wellington,11,Tolhurst Street,"11 Tolhurst Street, Johnsonville, Wellington",95909,174.79396640,-41.22088782,,,Johnsonville,Wellington,Tolhurst Street,"11 Tolhurst Street, Johnsonville, Wellington",174.7939664,-41.2208878167
POINT (174.80613885 -41.2198381667),1323794,1165324,Road,,19,,,,,Johnsonville,Wellington,19,Morgan Street,"19 Morgan Street, Johnsonville, Wellington",81437,174.80613885,-41.21983817,,,Johnsonville,Wellington,Morgan Street,"19 Morgan Street, Johnsonville, Wellington",174.80613885,-41.2198381667
POINT (174.8127062833 -41.2208279667),1432016,1674308,Road,,3,A,,,,Johnsonville,Wellington,3A,Hardy Street,"3A Hardy Street, Johnsonville, Wellington",79562,174.81270628,-41.22082797,,,Johnsonville,Wellington,Hardy Street,"3A Hardy Street, Johnsonville, Wellington",174.8127062833,-41.2208279667
POINT (174.7995096167 -41.2341434333),1700590,1443625,Road,,148,,,,,Johnsonville,Wellington,148,Fraser Avenue,"148 Fraser Avenue, Johnsonville, Wellington",70838,174.79950962,-41.23414343,,,Johnsonville,Wellington,Fraser Avenue,"148 Fraser Avenue, Johnsonville, Wellington",174.7995096167,-41.2341434333
POINT (174.8097079333 -41.22271175),1364917,1664875,Road,,26,C,,,,Johnsonville,Wellington,26C,Burgess Road,"26C Burgess Road, Johnsonville, Wellington",76517,174.80970793,-41.22271175,,,Johnsonville,Wellington,Burgess Road,"26C Burgess Road, Johnsonville, Wellington",174.8097079333,-41.22271175
POINT (174.8092181 -41.2149209667),380893,338600,Road,,22,,,,,Johnsonville,Wellington,22,Hawtrey Terrace,"22 Hawtrey Terrace, Johnsonville, Wellington",72656,174.80921810,-41.21492097,,,Johnsonville,Wellington,Hawtrey Terrace,"22 Hawtrey Terrace, Johnsonville, Wellington",174.8092181,-41.2149209667
POINT (174.80445515 -41.2282005167),1301924,1655456,Road,,47,A,,,,Johnsonville,Wellington,47A,Bould Street,"47A Bould Street, Johnsonville, Wellington",89914,174.80445515,-41.22820052,,,Johnsonville,Wellington,Bould Street,"47A Bould Street, Johnsonville, Wellington",174.80445515,-41.2282005167
POINT (174.8011152 -41.2206099),375326,333533,Road,,27,,,,,Johnsonville,Wellington,27,Woodland Road,"27 Woodland Road, Johnsonville, Wellington",90095,174.80111520,-41.22060990,,,Johnsonville,Wellington,Woodland Road,"27 Woodland Road, Johnsonville, Wellington",174.8011152,-41.2206099
POINT (174.7921152167 -41.2255797167),1523450,1325813,Road,,37,,,,,Johnsonville,Wellington,37,Meadowcroft Grove,"37 Meadowcroft Grove, Johnsonville, Wellington",97287,174.79211522,-41.22557972,,,Johnsonville,Wellington,Meadowcroft Grove,"37 Meadowcroft Grove, Johnsonville, Wellington",174.7921152167,-41.2255797167
POINT (174.8029969333 -41.2194778167),1533765,1687056,Road,,35,B,,,,Johnsonville,Wellington,35B,Ironside Road,"35B Ironside Road, Johnsonville, Wellington",89228,174.80299693,-41.21947782,,,Johnsonville,Wellington,Ironside Road,"35B Ironside Road, Johnsonville, Wellington",174.8029969333,-41.2194778167
POINT (174.7982381333 -41.2165148667),375098,333326,Road,,136,,,,,Johnsonville,Wellington,136,Ironside Road,"136 Ironside Road, Johnsonville, Wellington",353165,174.79823813,-41.21651487,,,Johnsonville,Wellington,Ironside Road,"136 Ironside Road, Johnsonville, Wellington",174.7982381333,-41.2165148667
POINT (174.80550075 -41.22683135),382224,339773,Road,,20,,,,,Johnsonville,Wellington,20,Hindmarsh Street,"20 Hindmarsh Street, Johnsonville, Wellington",77417,174.80550075,-41.22683135,,,Johnsonville,Wellington,Hindmarsh Street,"20 Hindmarsh Street, Johnsonville, Wellington",174.80550075,-41.22683135
POINT (174.81110995 -41.2213111833),1611050,1769164,Road,,15,B,,,,Johnsonville,Wellington,15B,Petherick Crescent,"15B Petherick Crescent, Johnsonville, Wellington",385102,174.81110995,-41.22131118,,,Johnsonville,Wellington,Petherick Crescent,"15B Petherick Crescent, Johnsonville, Wellington",174.81110995,-41.2213111833
POINT (174.8104851833 -41.2214606833),381641,339255,Road,,25,,,,,Johnsonville,Wellington,25,Helston Road,"25 Helston Road, Johnsonville, Wellington",84796,174.81048518,-41.22146068,,,Johnsonville,Wellington,Helston Road,"25 Helston Road, Johnsonville, Wellington",174.8104851833,-41.2214606833
POINT (174.8080369 -41.2175508),381738,339343,Road,,38,,,,,Johnsonville,Wellington,38,Bassett Road,"38 Bassett Road, Johnsonville, Wellington",74240,174.80803690,-41.21755080,,,Johnsonville,Wellington,Bassett Road,"38 Bassett Road, Johnsonville, Wellington",174.8080369,-41.2175508
POINT (174.8066639833 -41.2161489),1391882,1219308,Road,,19,,,,,Johnsonville,Wellington,19,Clifford Road,"19 Clifford Road, Johnsonville, Wellington",98104,174.80666398,-41.21614890,,,Johnsonville,Wellington,Clifford Road,"19 Clifford Road, Johnsonville, Wellington",174.8066639833,-41.2161489
POINT (174.7996940333 -41.2148509),374678,332935,Road,,123,,,,,Johnsonville,Wellington,123,Ohariu Road,"123 Ohariu Road, Johnsonville, Wellington",352908,174.79969403,-41.21485090,,,Johnsonville,Wellington,Ohariu Road,"123 Ohariu Road, Johnsonville, Wellington",174.7996940333,-41.2148509
POINT (174.8002646 -41.22813785),375986,334132,Road,,16,,,,,Johnsonville,Wellington,16,Fisher Street,"16 Fisher Street, Johnsonville, Wellington",92325,174.80026460,-41.22813785,,,Johnsonville,Wellington,Fisher Street,"16 Fisher Street, Johnsonville, Wellington",174.8002646,-41.22813785
POINT (174.8075782167 -41.2164707667),1751449,1471180,Road,,11,,,,,Johnsonville,Wellington,11,Clifford Road,"11 Clifford Road, Johnsonville, Wellington",98388,174.80757822,-41.21647077,,,Johnsonville,Wellington,Clifford Road,"11 Clifford Road, Johnsonville, Wellington",174.8075782167,-41.2164707667
POINT (174.7978695333 -41.2181439833),375166,333392,Road,,16,,,,,Johnsonville,Wellington,16,Erris Street,"16 Erris Street, Johnsonville, Wellington",74653,174.79786953,-41.21814398,,,Johnsonville,Wellington,Erris Street,"16 Erris Street, Johnsonville, Wellington",174.7978695333,-41.2181439833
POINT (174.7963504 -41.2245430333),375367,333572,Road,,2,,,,,Johnsonville,Wellington,2,Truscott Avenue,"2 Truscott Avenue, Johnsonville, Wellington",97310,174.79635040,-41.22454303,,,Johnsonville,Wellington,Truscott Avenue,"2 Truscott Avenue, Johnsonville, Wellington",174.7963504,-41.2245430333
POINT (174.79701515 -41.2214558167),375411,333610,Road,,34,,,,,Johnsonville,Wellington,34,Cortina Avenue,"34 Cortina Avenue, Johnsonville, Wellington",90012,174.79701515,-41.22145582,,,Johnsonville,Wellington,Cortina Avenue,"34 Cortina Avenue, Johnsonville, Wellington",174.79701515,-41.2214558167
POINT (174.8005647 -41.2193041333),375771,333943,Road,,81,,,,,Johnsonville,Wellington,81,Ironside Road,"81 Ironside Road, Johnsonville, Wellington",83860,174.80056470,-41.21930413,,,Johnsonville,Wellington,Ironside Road,"81 Ironside Road, Johnsonville, Wellington",174.8005647,-41.2193041333
POINT (174.8022225833 -41.22775025),376188,334285,Road,,3,,,,,Johnsonville,Wellington,3,Stephen Street,"3 Stephen Street, Johnsonville, Wellington",326581,174.80222258,-41.22775025,,,Johnsonville,Wellington,Stephen Street,"3 Stephen Street, Johnsonville, Wellington",174.8022225833,-41.22775025
POINT (174.8070911 -41.2239586833),1314252,1158308,Road,,72,,,,,Johnsonville,Wellington,72,Johnsonville Road,"72 Johnsonville Road, Johnsonville, Wellington",75368,174.80709110,-41.22395868,,,Johnsonville,Wellington,Johnsonville Road,"72 Johnsonville Road, Johnsonville, Wellington",174.8070911,-41.2239586833
POINT (174.80399245 -41.22466715),375220,1579501,Road,,1,B,,,,Johnsonville,Wellington,1B,Takatimu Way,"1B Takatimu Way, Johnsonville, Wellington",77781,174.80399245,-41.22466715,,,Johnsonville,Wellington,Takatimu Way,"1B Takatimu Way, Johnsonville, Wellington",174.80399245,-41.22466715
POINT (174.8076629667 -41.21517765),1608795,1701686,Road,,9,A,,,,Johnsonville,Wellington,9A,Hawtrey Terrace,"9A Hawtrey Terrace, Johnsonville, Wellington",76342,174.80766297,-41.21517765,,,Johnsonville,Wellington,Hawtrey Terrace,"9A Hawtrey Terrace, Johnsonville, Wellington",174.8076629667,-41.21517765
POINT (174.798306 -41.2255622333),376082,334205,Road,,26,,,,,Johnsonville,Wellington,26,Kipling Street,"26 Kipling Street, Johnsonville, Wellington",72035,174.79830600,-41.22556223,,,Johnsonville,Wellington,Kipling Street,"26 Kipling Street, Johnsonville, Wellington",174.798306,-41.2255622333
POINT (174.8037549333 -41.2274647),376217,334305,Road,,44,,,,,Johnsonville,Wellington,44,Bould Street,"44 Bould Street, Johnsonville, Wellington",89914,174.80375493,-41.22746470,,,Johnsonville,Wellington,Bould Street,"44 Bould Street, Johnsonville, Wellington",174.8037549333,-41.2274647
POINT (174.8038178 -41.2329405667),376361,334430,Road,,66,,,,,Johnsonville,Wellington,66,Tarawera Road,"66 Tarawera Road, Johnsonville, Wellington",85661,174.80381780,-41.23294057,,,Johnsonville,Wellington,Tarawera Road,"66 Tarawera Road, Johnsonville, Wellington",174.8038178,-41.2329405667
POINT (174.79903995 -41.2245197167),375775,1579532,Road,,83,A,,,,Johnsonville,Wellington,83A,Broderick Road,"83A Broderick Road, Johnsonville, Wellington",86338,174.79903995,-41.22451972,,,Johnsonville,Wellington,Broderick Road,"83A Broderick Road, Johnsonville, Wellington",174.79903995,-41.2245197167
POINT (174.80362515 -41.2180442333),375834,1579534,Road,,95,A,,,,Johnsonville,Wellington,95A,Clifford Road,"95A Clifford Road, Johnsonville, Wellington",83620,174.80362515,-41.21804423,,,Johnsonville,Wellington,Clifford Road,"95A Clifford Road, Johnsonville, Wellington",174.80362515,-41.2180442333
POINT (174.80486325 -41.23357465),375987,334133,Road,,16,,,,,Johnsonville,Wellington,16,Kitchener Terrace,"16 Kitchener Terrace, Johnsonville, Wellington",92430,174.80486325,-41.23357465,,,Johnsonville,Wellington,Kitchener Terrace,"16 Kitchener Terrace, Johnsonville, Wellington",174.80486325,-41.23357465
POINT (174.7993817667 -41.2268605167),376096,1579567,Road,,28,A,,,,Johnsonville,Wellington,28A,Bannister Avenue,"28A Bannister Avenue, Johnsonville, Wellington",74643,174.79938177,-41.22686052,,,Johnsonville,Wellington,Bannister Avenue,"28A Bannister Avenue, Johnsonville, Wellington",174.7993817667,-41.2268605167
POINT (174.80329645 -41.2267895833),376154,1579583,Road,,34,E,,,,Johnsonville,Wellington,34E,Bould Street,"34E Bould Street, Johnsonville, Wellington",93840,174.80329645,-41.22678958,,,Johnsonville,Wellington,Bould Street,"34E Bould Street, Johnsonville, Wellington",174.80329645,-41.2267895833
POINT (174.8015100167 -41.22086705),1608673,1701670,Road,,19,A,,,,Johnsonville,Wellington,19A,Woodland Road,"19A Woodland Road, Johnsonville, Wellington",81639,174.80151002,-41.22086705,,,Johnsonville,Wellington,Woodland Road,"19A Woodland Road, Johnsonville, Wellington",174.8015100167,-41.22086705
POINT (174.7977951 -41.22629025),376078,334201,Road,,25,,,,,Johnsonville,Wellington,25,Kipling Street,"25 Kipling Street, Johnsonville, Wellington",84980,174.79779510,-41.22629025,,,Johnsonville,Wellington,Kipling Street,"25 Kipling Street, Johnsonville, Wellington",174.7977951,-41.22629025
POINT (174.79708995 -41.22641595),376215,334303,Road,,44,,,,,Johnsonville,Wellington,44,Kipling Street,"44 Kipling Street, Johnsonville, Wellington",82407,174.79708995,-41.22641595,,,Johnsonville,Wellington,Kipling Street,"44 Kipling Street, Johnsonville, Wellington",174.79708995,-41.22641595
POINT (174.79885055 -41.2255154),375914,334068,Road,,11,,,,,Johnsonville,Wellington,11,Kipling Street,"11 Kipling Street, Johnsonville, Wellington",72035,174.79885055,-41.22551540,,,Johnsonville,Wellington,Kipling Street,"11 Kipling Street, Johnsonville, Wellington",174.79885055,-41.2255154
POINT (174.8020259333 -41.2279487),376119,334234,Road,,2,,,,,Johnsonville,Wellington,2,Stephen Street,"2 Stephen Street, Johnsonville, Wellington",326581,174.80202593,-41.22794870,,,Johnsonville,Wellington,Stephen Street,"2 Stephen Street, Johnsonville, Wellington",174.8020259333,-41.2279487
POINT (174.7995958167 -41.2246696667),375741,333915,Road,,77,,,,,Johnsonville,Wellington,77,Broderick Road,"77 Broderick Road, Johnsonville, Wellington",86349,174.79959582,-41.22466967,,,Johnsonville,Wellington,Broderick Road,"77 Broderick Road, Johnsonville, Wellington",174.7995958167,-41.2246696667
POINT (174.8126549 -41.2260517333),382091,339655,Road,,11,,,,,Johnsonville,Wellington,11,Chapman Street,"11 Chapman Street, Johnsonville, Wellington",70574,174.81265490,-41.22605173,,,Johnsonville,Wellington,Chapman Street,"11 Chapman Street, Johnsonville, Wellington",174.8126549,-41.2260517333
POINT (174.7919218667 -41.2279365333),369367,328156,Road,,74,,,,,Johnsonville,Wellington,74,Truscott Avenue,"74 Truscott Avenue, Johnsonville, Wellington",86567,174.79192187,-41.22793653,,,Johnsonville,Wellington,Truscott Avenue,"74 Truscott Avenue, Johnsonville, Wellington",174.7919218667,-41.2279365333
POINT (174.7966728 -41.2182254167),1533849,1687085,Road,,9,A,,,,Johnsonville,Wellington,9A,Swinford Crescent,"9A Swinford Crescent, Johnsonville, Wellington",95812,174.79667280,-41.21822542,,,Johnsonville,Wellington,Swinford Crescent,"9A Swinford Crescent, Johnsonville, Wellington",174.7966728,-41.2182254167
POINT (174.8076136833 -41.2155359667),1471332,1679939,Road,,3,A,,,,Johnsonville,Wellington,3A,Hawtrey Terrace,"3A Hawtrey Terrace, Johnsonville, Wellington",76342,174.80761368,-41.21553597,,,Johnsonville,Wellington,Hawtrey Terrace,"3A Hawtrey Terrace, Johnsonville, Wellington",174.8076136833,-41.2155359667
POINT (174.8052513167 -41.21663145),1631721,1707421,Road,,65,A,,,,Johnsonville,Wellington,65A,Clifford Road,"65A Clifford Road, Johnsonville, Wellington",92339,174.80525132,-41.21663145,,,Johnsonville,Wellington,Clifford Road,"65A Clifford Road, Johnsonville, Wellington",174.8052513167,-41.21663145
POINT (174.7936558333 -41.2215006667),368835,327721,Road,,14,,,,,Johnsonville,Wellington,14,Tolhurst Street,"14 Tolhurst Street, Johnsonville, Wellington",95909,174.79365583,-41.22150067,,,Johnsonville,Wellington,Tolhurst Street,"14 Tolhurst Street, Johnsonville, Wellington",174.7936558333,-41.2215006667
POINT (174.8069044667 -41.2274723833),382115,339679,Road,,12,,,,,Johnsonville,Wellington,12,Fraser Avenue,"12 Fraser Avenue, Johnsonville, Wellington",91786,174.80690447,-41.22747238,,,Johnsonville,Wellington,Fraser Avenue,"12 Fraser Avenue, Johnsonville, Wellington",174.8069044667,-41.2274723833
POINT (174.80532445 -41.2336886167),382269,339815,Road,,25,,,,,Johnsonville,Wellington,25,Kitchener Terrace,"25 Kitchener Terrace, Johnsonville, Wellington",92430,174.80532445,-41.23368862,,,Johnsonville,Wellington,Kitchener Terrace,"25 Kitchener Terrace, Johnsonville, Wellington",174.80532445,-41.2336886167
POINT (174.8076661667 -41.2147986667),380757,1579843,Road,,15,B,,,,Johnsonville,Wellington,15B,Hawtrey Terrace,"15B Hawtrey Terrace, Johnsonville, Wellington",76342,174.80766617,-41.21479867,,,Johnsonville,Wellington,Hawtrey Terrace,"15B Hawtrey Terrace, Johnsonville, Wellington",174.8076661667,-41.2147986667
POINT (174.7969465667 -41.2243193833),375015,333247,Road,,110,,,,,Johnsonville,Wellington,110,Broderick Road,"110 Broderick Road, Johnsonville, Wellington",92338,174.79694657,-41.22431938,,,Johnsonville,Wellington,Broderick Road,"110 Broderick Road, Johnsonville, Wellington",174.7969465667,-41.2243193833
POINT (174.8040586 -41.2231769167),375474,333667,Road,,3,,,,,Johnsonville,Wellington,3,Wanaka Street,"3 Wanaka Street, Johnsonville, Wellington",99273,174.80405860,-41.22317692,,,Johnsonville,Wellington,Wanaka Street,"3 Wanaka Street, Johnsonville, Wellington",174.8040586,-41.2231769167
POINT (174.7956856667 -41.21983165),1637513,1708723,Road,,55,B,,,,Johnsonville,Wellington,55B,Cortina Avenue,"55B Cortina Avenue, Johnsonville, Wellington",85543,174.79568567,-41.21983165,,,Johnsonville,Wellington,Cortina Avenue,"55B Cortina Avenue, Johnsonville, Wellington",174.7956856667,-41.21983165
POINT (174.7973325167 -41.22710095),375997,334140,Road,,17,,,,,Johnsonville,Wellington,17,Atua Street,"17 Atua Street, Johnsonville, Wellington",85212,174.79733252,-41.22710095,,,Johnsonville,Wellington,Atua Street,"17 Atua Street, Johnsonville, Wellington",174.7973325167,-41.22710095
POINT (174.7999425833 -41.2226324),1544209,1688906,Road,,25,A,,,,Johnsonville,Wellington,25A,Prospect Terrace,"25A Prospect Terrace, Johnsonville, Wellington",85684,174.79994258,-41.22263240,,,Johnsonville,Wellington,Prospect Terrace,"25A Prospect Terrace, Johnsonville, Wellington",174.7999425833,-41.2226324
POINT (174.79397715 -41.2200639167),368893,327765,Road,,28,,,,,Johnsonville,Wellington,28,Bathgate Street,"28 Bathgate Street, Johnsonville, Wellington",99688,174.79397715,-41.22006392,,,Johnsonville,Wellington,Bathgate Street,"28 Bathgate Street, Johnsonville, Wellington",174.79397715,-41.2200639167
POINT (174.7945681833 -41.2282427667),369208,328025,Road,,31,,,,,Johnsonville,Wellington,31,Elliott Street,"31 Elliott Street, Johnsonville, Wellington",93918,174.79456818,-41.22824277,,,Johnsonville,Wellington,Elliott Street,"31 Elliott Street, Johnsonville, Wellington",174.7945681833,-41.2282427667
POINT (174.8056608667 -41.2256844667),1643567,1710140,Road,,7,A,,,,Johnsonville,Wellington,7A,Hindmarsh Street,"7A Hindmarsh Street, Johnsonville, Wellington",80195,174.80566087,-41.22568447,,,Johnsonville,Wellington,Hindmarsh Street,"7A Hindmarsh Street, Johnsonville, Wellington",174.8056608667,-41.2256844667
POINT (174.7993594 -41.2183981333),374988,333221,Road,,107,,,,,Johnsonville,Wellington,107,Ironside Road,"107 Ironside Road, Johnsonville, Wellington",92328,174.79935940,-41.21839813,,,Johnsonville,Wellington,Ironside Road,"107 Ironside Road, Johnsonville, Wellington",174.7993594,-41.2183981333
POINT (174.7963204833 -41.2236664167),375090,333319,Road,,131,,,,,Johnsonville,Wellington,131,Broderick Road,"131 Broderick Road, Johnsonville, Wellington",90240,174.79632048,-41.22366642,,,Johnsonville,Wellington,Broderick Road,"131 Broderick Road, Johnsonville, Wellington",174.7963204833,-41.2236664167
POINT (174.8026723 -41.2260188167),376411,334479,Road,,77,,,,,Johnsonville,Wellington,77,Moorefield Road,"77 Moorefield Road, Johnsonville, Wellington",76265,174.80267230,-41.22601882,,,Johnsonville,Wellington,Moorefield Road,"77 Moorefield Road, Johnsonville, Wellington",174.8026723,-41.2260188167
POINT (174.8071137667 -41.21520475),381493,339123,Road,,14,,,,,Johnsonville,Wellington,14,Saville Row,"14 Saville Row, Johnsonville, Wellington",74590,174.80711377,-41.21520475,,,Johnsonville,Wellington,Saville Row,"14 Saville Row, Johnsonville, Wellington",174.8071137667,-41.21520475
POINT (174.8098177833 -41.2222622167),381663,339276,Road,,29,,,,,Johnsonville,Wellington,29,Burgess Road,"29 Burgess Road, Johnsonville, Wellington",76517,174.80981778,-41.22226222,,,Johnsonville,Wellington,Burgess Road,"29 Burgess Road, Johnsonville, Wellington",174.8098177833,-41.2222622167
POINT (174.8075542 -41.2200823333),382021,339592,Road,,8,,,,,Johnsonville,Wellington,8,Bassett Road,"8 Bassett Road, Johnsonville, Wellington",80275,174.80755420,-41.22008233,,,Johnsonville,Wellington,Bassett Road,"8 Bassett Road, Johnsonville, Wellington",174.8075542,-41.2200823333
POINT (174.7999733333 -41.2290484667),376300,334374,Road,,56,,,,,Johnsonville,Wellington,56,Haumia Street,"56 Haumia Street, Johnsonville, Wellington",83878,174.79997333,-41.22904847,,,Johnsonville,Wellington,Haumia Street,"56 Haumia Street, Johnsonville, Wellington",174.7999733333,-41.2290484667
POINT (174.8003184167 -41.220364),375508,333698,Road,,44,,,,,Johnsonville,Wellington,44,Woodland Road,"44 Woodland Road, Johnsonville, Wellington",90095,174.80031842,-41.22036400,,,Johnsonville,Wellington,Woodland Road,"44 Woodland Road, Johnsonville, Wellington",174.8003184167,-41.220364
POINT (174.8038827167 -41.2174486167),375786,333956,Road,,87,,,,,Johnsonville,Wellington,87,Clifford Road,"87 Clifford Road, Johnsonville, Wellington",83620,174.80388272,-41.21744862,,,Johnsonville,Wellington,Clifford Road,"87 Clifford Road, Johnsonville, Wellington",174.8038827167,-41.2174486167
POINT (174.8064328167 -41.2199329667),1372017,1203422,Road,,8,,,,,Johnsonville,Wellington,8,Ironside Road,"8 Ironside Road, Johnsonville, Wellington",81772,174.80643282,-41.21993297,,,Johnsonville,Wellington,Ironside Road,"8 Ironside Road, Johnsonville, Wellington",174.8064328167,-41.2199329667
POINT (174.8117396667 -41.2246586667),381701,339310,Road,,31,,,,,Johnsonville,Wellington,31,Chesterton Street,"31 Chesterton Street, Johnsonville, Wellington",93785,174.81173967,-41.22465867,,,Johnsonville,Wellington,Chesterton Street,"31 Chesterton Street, Johnsonville, Wellington",174.8117396667,-41.2246586667
POINT (174.8013514167 -41.22922455),1565263,1692717,Road,,18,D,,,,Johnsonville,Wellington,18D,Stephen Street,"18D Stephen Street, Johnsonville, Wellington",326581,174.80135142,-41.22922455,,,Johnsonville,Wellington,Stephen Street,"18D Stephen Street, Johnsonville, Wellington",174.8013514167,-41.22922455
POINT (174.8071788333 -41.2191182667),381508,339138,Road,,15,,,,,Johnsonville,Wellington,15,Bassett Road,"15 Bassett Road, Johnsonville, Wellington",80275,174.80717883,-41.21911827,,,Johnsonville,Wellington,Bassett Road,"15 Bassett Road, Johnsonville, Wellington",174.8071788333,-41.2191182667
POINT (174.8050629 -41.2339144333),382302,339843,Road,,29,,,,,Johnsonville,Wellington,29,Kitchener Terrace,"29 Kitchener Terrace, Johnsonville, Wellington",92430,174.80506290,-41.23391443,,,Johnsonville,Wellington,Kitchener Terrace,"29 Kitchener Terrace, Johnsonville, Wellington",174.8050629,-41.2339144333
POINT (174.80652345 -41.2155851),395356,351670,Road,,4,,,,,Johnsonville,Wellington,4,Saville Row,"4 Saville Row, Johnsonville, Wellington",74590,174.80652345,-41.21558510,,,Johnsonville,Wellington,Saville Row,"4 Saville Row, Johnsonville, Wellington",174.80652345,-41.2155851
POINT (174.7993212667 -41.21716125),375056,333286,Road,,122,,,,,Johnsonville,Wellington,122,Ironside Road,"122 Ironside Road, Johnsonville, Wellington",353165,174.79932127,-41.21716125,,,Johnsonville,Wellington,Ironside Road,"122 Ironside Road, Johnsonville, Wellington",174.7993212667,-41.21716125
POINT (174.81288455 -41.2277885),382546,340060,Road,,80,,,,,Johnsonville,Wellington,80,Chesterton Street,"80 Chesterton Street, Johnsonville, Wellington",77731,174.81288455,-41.22778850,,,Johnsonville,Wellington,Chesterton Street,"80 Chesterton Street, Johnsonville, Wellington",174.81288455,-41.2277885
POINT (174.7992397833 -41.2277723667),376198,1579590,Road,,41,A,,,,Johnsonville,Wellington,41A,Bannister Avenue,"41A Bannister Avenue, Johnsonville, Wellington",74647,174.79923978,-41.22777237,,,Johnsonville,Wellington,Bannister Avenue,"41A Bannister Avenue, Johnsonville, Wellington",174.7992397833,-41.2277723667
POINT (174.8015106333 -41.2297028667),376224,1579600,Road,,46,B,,,,Johnsonville,Wellington,46B,Haumia Street,"46B Haumia Street, Johnsonville, Wellington",91432,174.80151063,-41.22970287,,,Johnsonville,Wellington,Haumia Street,"46B Haumia Street, Johnsonville, Wellington",174.8015106333,-41.2297028667
POINT (174.81047685 -41.2243440333),1660406,1802133,Road,3,7,,,,,Johnsonville,Wellington,3/7,Sheridan Terrace,"3/7 Sheridan Terrace, Johnsonville, Wellington",93788,174.81047685,-41.22434403,,,Johnsonville,Wellington,Sheridan Terrace,"3/7 Sheridan Terrace, Johnsonville, Wellington",174.81047685,-41.2243440333
POINT (174.8055178167 -41.2249994167),382231,1579961,Road,,21,D,,,,Johnsonville,Wellington,21D,Broderick Road,"21D Broderick Road, Johnsonville, Wellington",93786,174.80551782,-41.22499942,,,Johnsonville,Wellington,Broderick Road,"21D Broderick Road, Johnsonville, Wellington",174.8055178167,-41.2249994167
POINT (174.7943563 -41.2290319833),369370,328157,Road,,7,,,,,Johnsonville,Wellington,7,Hollies Crescent,"7 Hollies Crescent, Johnsonville, Wellington",73429,174.79435630,-41.22903198,,,Johnsonville,Wellington,Hollies Crescent,"7 Hollies Crescent, Johnsonville, Wellington",174.7943563,-41.2290319833
POINT (174.8022236 -41.2191701833),375579,333765,Road,,51,,,,,Johnsonville,Wellington,51,Ironside Road,"51 Ironside Road, Johnsonville, Wellington",89228,174.80222360,-41.21917018,,,Johnsonville,Wellington,Ironside Road,"51 Ironside Road, Johnsonville, Wellington",174.8022236,-41.2191701833
POINT (174.8049509833 -41.2252272333),376430,334496,Road,,7,,,,,Johnsonville,Wellington,7,Bould Street,"7 Bould Street, Johnsonville, Wellington",92026,174.80495098,-41.22522723,,,Johnsonville,Wellington,Bould Street,"7 Bould Street, Johnsonville, Wellington",174.8049509833,-41.2252272333
