full_address,estimate_date,estimate_value,estimate_range,link
"48 Resolution Drive, Whitby, Porirua",31/01/2014,$1.5M,$1.42M - $1.58M,https://www.homes.co.nz/address/porirua/whitby/48-resolution-drive/Na0yJ
"50 Resolution Drive, Whitby, Porirua",7/06/2018,$1.46M,$1.38M - $1.54M,https://www.homes.co.nz/address/porirua/whitby/50-resolution-drive/Lw4vK
"52 Resolution Drive, Whitby, Porirua",23/04/2015,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/porirua/whitby/52-resolution-drive/2gOgL
"54 Resolution Drive, Whitby, Porirua",22/10/2014,$1.35M,$1.27M - $1.42M,https://www.homes.co.nz/address/porirua/whitby/54-resolution-drive/DGYYr
"56 Resolution Drive, Whitby, Porirua",1/06/2015,$1.34M,$1.27M - $1.42M,https://www.homes.co.nz/address/porirua/whitby/56-resolution-drive/kWp9j
"58 Resolution Drive, Whitby, Porirua",24/03/2021,$1.76M,$1.66M - $1.85M,https://www.homes.co.nz/address/porirua/whitby/58-resolution-drive/zKZXB
"18A Resolution Drive, Whitby, Porirua",28/04/2021,$1.18M,$1.16M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/18a-resolution-drive/nQLjN
"114A Discovery Drive, Whitby, Porirua",16/05/2016,$1.14M,$1.07M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/114a-discovery-drive/V1Qv5
"19 Pacific View, Whitby, Porirua",23/01/2014,$1.01M,$990K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/19-pacific-view/5YOJa
"19A Pacific View, Whitby, Porirua",1/01/1970,$1.01M,$990K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/19a-pacific-view/8KBNg
"27A Moonsail Drive, Whitby, Porirua",19/11/2020,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/27a-moonsail-drive/wbzpB
"17A Moonsail Drive, Whitby, Porirua",6/05/2020,$930K,$875K - $980K,https://www.homes.co.nz/address/porirua/whitby/17a-moonsail-drive/n1RnM
"13A Abbey Way, Whitby, Porirua",24/02/2016,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/13a-abbey-way/pXwYQ
"14A Banks Boulevard, Whitby, Porirua",4/06/2020,$1M,$980K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/14a-banks-boulevard/yoj5W
"14 Banks Boulevard, Whitby, Porirua",19/08/2015,$1M,$980K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/14-banks-boulevard/eBj2x
"193 Navigation Drive, Whitby, Porirua",5/10/2016,$575K,$560K - $595K,https://www.homes.co.nz/address/porirua/whitby/193-navigation-drive/PO4AL
"195 Navigation Drive, Whitby, Porirua",4/07/2019,$1.97M,$1.86M - $2.08M,https://www.homes.co.nz/address/porirua/whitby/195-navigation-drive/LXjxN
"175 Navigation Drive, Whitby, Porirua",27/06/2018,$1.24M,$1.17M - $1.31M,https://www.homes.co.nz/address/porirua/whitby/175-navigation-drive/v1XZ9
"177 Navigation Drive, Whitby, Porirua",1/12/2016,$1.61M,$1.52M - $1.7M,https://www.homes.co.nz/address/porirua/whitby/177-navigation-drive/Vy8A7
"200 Navigation Drive, Whitby, Porirua",29/10/2020,$1.31M,$1.24M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/200-navigation-drive/wbqKZ
"218 Navigation Drive, Whitby, Porirua",11/07/2017,$1.41M,$1.33M - $1.49M,https://www.homes.co.nz/address/porirua/whitby/218-navigation-drive/wK21D
"216 Navigation Drive, Whitby, Porirua",19/10/2020,$1.3M,$1.23M - $1.37M,https://www.homes.co.nz/address/porirua/whitby/216-navigation-drive/r1xpn
"212 Navigation Drive, Whitby, Porirua",5/09/2016,$1.33M,$1.26M - $1.4M,https://www.homes.co.nz/address/porirua/whitby/212-navigation-drive/1b1RR
"210 Navigation Drive, Whitby, Porirua",18/02/2021,$1.23M,$1.17M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/210-navigation-drive/e1njJ
"208 Navigation Drive, Whitby, Porirua",21/07/2017,$1.36M,$1.28M - $1.43M,https://www.homes.co.nz/address/porirua/whitby/208-navigation-drive/0bWMJ
"206 Navigation Drive, Whitby, Porirua",10/05/2017,$1.42M,$1.35M - $1.5M,https://www.homes.co.nz/address/porirua/whitby/206-navigation-drive/Q8XAx
"204 Navigation Drive, Whitby, Porirua",19/09/2016,$1.31M,$1.24M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/204-navigation-drive/WnMaL
"202 Navigation Drive, Whitby, Porirua",5/10/2016,$1.38M,$1.3M - $1.45M,https://www.homes.co.nz/address/porirua/whitby/202-navigation-drive/bzVxR
"167 Navigation Drive, Whitby, Porirua",21/02/2017,$1.24M,$1.17M - $1.31M,https://www.homes.co.nz/address/porirua/whitby/167-navigation-drive/9blLK
"191 Navigation Drive, Whitby, Porirua",25/09/2016,$1.35M,$1.27M - $1.42M,https://www.homes.co.nz/address/porirua/whitby/191-navigation-drive/Z79N9
"189 Navigation Drive, Whitby, Porirua",18/08/2017,$1.52M,$1.44M - $1.61M,https://www.homes.co.nz/address/porirua/whitby/189-navigation-drive/GbEyB
"187 Navigation Drive, Whitby, Porirua",20/09/2017,$1.39M,$1.32M - $1.47M,https://www.homes.co.nz/address/porirua/whitby/187-navigation-drive/2brOZ
"185 Navigation Drive, Whitby, Porirua",20/10/2018,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/185-navigation-drive/z14ZO
"165 Navigation Drive, Whitby, Porirua",6/08/2018,$1.4M,$1.32M - $1.48M,https://www.homes.co.nz/address/porirua/whitby/165-navigation-drive/5b1Y0
"169 Navigation Drive, Whitby, Porirua",28/11/2017,$465K,$450K - $480K,https://www.homes.co.nz/address/porirua/whitby/169-navigation-drive/Bbj87
"171 Navigation Drive, Whitby, Porirua",7/02/2018,$1.22M,$1.15M - $1.29M,https://www.homes.co.nz/address/porirua/whitby/171-navigation-drive/NM0q5
"173 Navigation Drive, Whitby, Porirua",20/01/2017,$1.31M,$1.24M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/173-navigation-drive/KkYAE
"179 Navigation Drive, Whitby, Porirua",29/09/2017,$1.47M,$1.39M - $1.55M,https://www.homes.co.nz/address/porirua/whitby/179-navigation-drive/p1NpM
"181 Navigation Drive, Whitby, Porirua",12/09/2016,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/porirua/whitby/181-navigation-drive/Ab7oK
"183 Navigation Drive, Whitby, Porirua",13/04/2017,$1.58M,$1.49M - $1.67M,https://www.homes.co.nz/address/porirua/whitby/183-navigation-drive/JDMAY
"154 Navigation Drive, Whitby, Porirua",23/08/2019,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/porirua/whitby/154-navigation-drive/7ZXYM
"156 Navigation Drive, Whitby, Porirua",23/07/2020,$1.32M,$1.25M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/156-navigation-drive/MN0EB
"158 Navigation Drive, Whitby, Porirua",26/03/2019,$1.55M,$1.47M - $1.64M,https://www.homes.co.nz/address/porirua/whitby/158-navigation-drive/27KM7
"164 Navigation Drive, Whitby, Porirua",19/11/2018,$1.38M,$1.3M - $1.45M,https://www.homes.co.nz/address/porirua/whitby/164-navigation-drive/ReMly
"166 Navigation Drive, Whitby, Porirua",16/08/2017,$1.48M,$1.4M - $1.56M,https://www.homes.co.nz/address/porirua/whitby/166-navigation-drive/XxbXj
"168 Navigation Drive, Whitby, Porirua",9/03/2017,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/168-navigation-drive/XxqB2
"170 Navigation Drive, Whitby, Porirua",2/03/2017,$570K,$550K - $590K,https://www.homes.co.nz/address/porirua/whitby/170-navigation-drive/8KgqG
"174 Navigation Drive, Whitby, Porirua",26/01/2020,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/porirua/whitby/174-navigation-drive/nQ8z7
"176 Navigation Drive, Whitby, Porirua",1/01/1970,$520K,$500K - $535K,https://www.homes.co.nz/address/porirua/whitby/176-navigation-drive/G49xv
"178 Navigation Drive, Whitby, Porirua",9/02/2018,$1.39M,$1.31M - $1.47M,https://www.homes.co.nz/address/porirua/whitby/178-navigation-drive/KyKQk
"180 Navigation Drive, Whitby, Porirua",31/07/2017,$1.42M,$1.34M - $1.5M,https://www.homes.co.nz/address/porirua/whitby/180-navigation-drive/yD9pz
"182 Navigation Drive, Whitby, Porirua",10/09/2020,$1.6M,$1.51M - $1.69M,https://www.homes.co.nz/address/porirua/whitby/182-navigation-drive/zkel8
"184 Navigation Drive, Whitby, Porirua",21/12/2017,$1.33M,$1.26M - $1.4M,https://www.homes.co.nz/address/porirua/whitby/184-navigation-drive/oQ4xg
"186 Navigation Drive, Whitby, Porirua",20/11/2018,$1.53M,$1.45M - $1.62M,https://www.homes.co.nz/address/porirua/whitby/186-navigation-drive/kQMZW
"188 Navigation Drive, Whitby, Porirua",4/07/2017,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/porirua/whitby/188-navigation-drive/aQeoy
"190 Navigation Drive, Whitby, Porirua",18/07/2018,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/porirua/whitby/190-navigation-drive/gQDwM
"194 Navigation Drive, Whitby, Porirua",19/11/2018,$1.46M,$1.38M - $1.54M,https://www.homes.co.nz/address/porirua/whitby/194-navigation-drive/rEBG8
"196 Navigation Drive, Whitby, Porirua",19/09/2017,$1.32M,$1.24M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/196-navigation-drive/JoZGR
"198 Navigation Drive, Whitby, Porirua",9/02/2018,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/porirua/whitby/198-navigation-drive/wK2lZ
"153 Navigation Drive, Whitby, Porirua",30/04/2021,$795K,$775K - $805K,https://www.homes.co.nz/address/porirua/whitby/153-navigation-drive/qPqa4
"155 Navigation Drive, Whitby, Porirua",1/01/1970,$320K,$305K - $330K,https://www.homes.co.nz/address/porirua/whitby/155-navigation-drive/ZQyMP
"157 Navigation Drive, Whitby, Porirua",1/01/1970,$325K,$315K - $335K,https://www.homes.co.nz/address/porirua/whitby/157-navigation-drive/wL71D
"161 Navigation Drive, Whitby, Porirua",23/01/2018,$500K,$480K - $515K,https://www.homes.co.nz/address/porirua/whitby/161-navigation-drive/O7k1N
"165A Navigation Drive, Whitby, Porirua",26/06/2018,$1.32M,$1.24M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/165a-navigation-drive/o1oK8
"165B Navigation Drive, Whitby, Porirua",16/01/2018,$1.41M,$1.33M - $1.49M,https://www.homes.co.nz/address/porirua/whitby/165b-navigation-drive/a2jNL
"36 Pacific View, Whitby, Porirua",26/03/2019,$565K,$550K - $585K,https://www.homes.co.nz/address/porirua/whitby/36-pacific-view/j7pnA
"7 Madeira Close, Whitby, Porirua",17/03/2015,$1.04M,$1.02M - $1.06M,https://www.homes.co.nz/address/porirua/whitby/7-madeira-close/pKGkO
"2 Cartographer Way, Whitby, Porirua",31/07/2017,$1.46M,$1.38M - $1.54M,https://www.homes.co.nz/address/porirua/whitby/2-cartographer-way/WE4wL
"4 Cartographer Way, Whitby, Porirua",14/03/2018,$1.35M,$1.27M - $1.42M,https://www.homes.co.nz/address/porirua/whitby/4-cartographer-way/LBDRN
"11 Breakwater Way, Whitby, Porirua",13/09/2017,$1.41M,$1.33M - $1.49M,https://www.homes.co.nz/address/porirua/whitby/11-breakwater-way/aEl9L
"17 Breakwater Way, Whitby, Porirua",21/07/2017,$1.33M,$1.25M - $1.4M,https://www.homes.co.nz/address/porirua/whitby/17-breakwater-way/BolO7
"19 Breakwater Way, Whitby, Porirua",2/07/2019,$1.33M,$1.25M - $1.4M,https://www.homes.co.nz/address/porirua/whitby/19-breakwater-way/G7kDB
"21 Breakwater Way, Whitby, Porirua",15/09/2017,$1.35M,$1.28M - $1.43M,https://www.homes.co.nz/address/porirua/whitby/21-breakwater-way/1z5WR
"2 Breakwater Way, Whitby, Porirua",1/01/1970,$1.17M,$1.14M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/2-breakwater-way/oE0Z8
"2 Glide Lane, Whitby, Porirua",4/05/2018,$1.24M,$1.18M - $1.31M,https://www.homes.co.nz/address/porirua/whitby/2-glide-lane/5LEz0
"4 Glide Lane, Whitby, Porirua",14/08/2017,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/4-glide-lane/9XYqK
"8 Glide Lane, Whitby, Porirua",3/02/2020,$1.12M,$1.1M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/8-glide-lane/pEDnM
"10 Glide Lane, Whitby, Porirua",5/09/2019,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/porirua/whitby/10-glide-lane/2xE2Z
"12 Glide Lane, Whitby, Porirua",7/07/2017,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/porirua/whitby/12-glide-lane/Aql8K
"14 Glide Lane, Whitby, Porirua",9/03/2019,$1.07M,$1.04M - $1.09M,https://www.homes.co.nz/address/porirua/whitby/14-glide-lane/r0Xbn
"20 Glide Lane, Whitby, Porirua",15/05/2018,$1.22M,$1.15M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/20-glide-lane/EN0LG
"24 Glide Lane, Whitby, Porirua",1/01/1970,$1.22M,$1.15M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/24-glide-lane/yObEe
"26 Glide Lane, Whitby, Porirua",7/07/2017,$1.22M,$1.15M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/26-glide-lane/xR45O
"28 Glide Lane, Whitby, Porirua",1/01/1970,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/porirua/whitby/28-glide-lane/vgyG9
"30 Glide Lane, Whitby, Porirua",26/02/2018,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/porirua/whitby/30-glide-lane/PxayL
"9A Madeira Close, Whitby, Porirua",1/01/1970,$990K,$965K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/9a-madeira-close/Boexk
"9 Madeira Close, Whitby, Porirua",17/03/2015,$990K,$965K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/9-madeira-close/kpYKn
"6 Cartographer Way, Whitby, Porirua",8/10/2020,$1.48M,$1.4M - $1.56M,https://www.homes.co.nz/address/porirua/whitby/6-cartographer-way/lEXJe
"9 Breakwater Way, Whitby, Porirua",27/06/2019,$1.41M,$1.33M - $1.48M,https://www.homes.co.nz/address/porirua/whitby/9-breakwater-way/QrRxx
"13 Breakwater Way, Whitby, Porirua",16/11/2017,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/porirua/whitby/13-breakwater-way/z8OGO
"15 Breakwater Way, Whitby, Porirua",2/10/2017,$1.35M,$1.27M - $1.42M,https://www.homes.co.nz/address/porirua/whitby/15-breakwater-way/eEk9J
"23 Breakwater Way, Whitby, Porirua",31/08/2018,$1.33M,$1.26M - $1.4M,https://www.homes.co.nz/address/porirua/whitby/23-breakwater-way/KJ0ME
"6 Glide Lane, Whitby, Porirua",9/03/2019,$1.09M,$1.07M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/6-glide-lane/JeLgY
"16 Glide Lane, Whitby, Porirua",18/07/2017,$1.07M,$1.04M - $1.09M,https://www.homes.co.nz/address/porirua/whitby/16-glide-lane/b1L9R
"18 Glide Lane, Whitby, Porirua",26/06/2020,$1.13M,$1.06M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/18-glide-lane/jWD9z
"22 Glide Lane, Whitby, Porirua",1/01/1970,$1.22M,$1.15M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/22-glide-lane/ZEov9
"7A Madeira Close, Whitby, Porirua",1/01/1970,$1.04M,$1.02M - $1.06M,https://www.homes.co.nz/address/porirua/whitby/7a-madeira-close/PxNrv
"1 Tradewinds Drive, Whitby, Porirua",19/09/2019,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/1-tradewinds-drive/X5G9J
"3 Tradewinds Drive, Whitby, Porirua",1/01/1970,$470K,$455K - $490K,https://www.homes.co.nz/address/porirua/whitby/3-tradewinds-drive/vgBZG
"5 Tradewinds Drive, Whitby, Porirua",6/08/2019,$1.1M,$1.04M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/5-tradewinds-drive/ZEGe1
"7 Tradewinds Drive, Whitby, Porirua",20/07/2018,$1.2M,$1.13M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/7-tradewinds-drive/oEPpQ
"9 Tradewinds Drive, Whitby, Porirua",19/07/2018,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/9-tradewinds-drive/Dn1Y1
"2 Tradewinds Drive, Whitby, Porirua",23/07/2020,$475K,$460K - $495K,https://www.homes.co.nz/address/porirua/whitby/2-tradewinds-drive/klKYA
"2 Mooring Close, Whitby, Porirua",29/11/2017,$965K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/2-mooring-close/5LMYE
"4 Mooring Close, Whitby, Porirua",8/12/2017,$1.04M,$985K - $1.1M,https://www.homes.co.nz/address/porirua/whitby/4-mooring-close/WEGaq
"6 Mooring Close, Whitby, Porirua",18/06/2018,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/6-mooring-close/gExp2
"8 Mooring Close, Whitby, Porirua",14/06/2018,$1.08M,$1.02M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/8-mooring-close/EN1qM
"10 Mooring Close, Whitby, Porirua",8/09/2017,$1.05M,$995K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/10-mooring-close/Px1A0
"12 Mooring Close, Whitby, Porirua",18/04/2018,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/12-mooring-close/LBPx9
"14 Mooring Close, Whitby, Porirua",3/08/2017,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/14-mooring-close/8k8yg
"16 Mooring Close, Whitby, Porirua",9/10/2017,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/16-mooring-close/4ag4V
"18 Mooring Close, Whitby, Porirua",9/11/2017,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/18-mooring-close/pEep5
"20 Mooring Close, Whitby, Porirua",18/05/2018,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/20-mooring-close/jWjpG
"22 Mooring Close, Whitby, Porirua",18/04/2018,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/22-mooring-close/020MG
"24 Mooring Close, Whitby, Porirua",9/08/2018,$965K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/24-mooring-close/N2jaW
"26 Mooring Close, Whitby, Porirua",7/05/2019,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/26-mooring-close/z8z2p
"28 Mooring Close, Whitby, Porirua",26/02/2018,$1.1M,$1.04M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/28-mooring-close/kEepn
"30 Mooring Close, Whitby, Porirua",5/04/2018,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/30-mooring-close/1zDRX
"32 Mooring Close, Whitby, Porirua",7/05/2018,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/32-mooring-close/r0Jp7
"34 Mooring Close, Whitby, Porirua",16/02/2018,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/34-mooring-close/7DOov
"36 Mooring Close, Whitby, Porirua",12/09/2017,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/36-mooring-close/nE5p9
"38 Mooring Close, Whitby, Porirua",26/02/2018,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/38-mooring-close/Qr1AX
"31 Mooring Close, Whitby, Porirua",30/06/2018,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/31-mooring-close/yOzZO
"29 Mooring Close, Whitby, Porirua",30/05/2018,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/29-mooring-close/b1Gxk
"27 Mooring Close, Whitby, Porirua",17/12/2020,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/27-mooring-close/aEGNa
"25 Mooring Close, Whitby, Porirua",8/12/2017,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/25-mooring-close/qLep1
"23 Mooring Close, Whitby, Porirua",30/08/2017,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/porirua/whitby/23-mooring-close/Bo188
"21 Mooring Close, Whitby, Porirua",13/03/2018,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/21-mooring-close/G71yO
"19 Mooring Close, Whitby, Porirua",9/07/2018,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/19-mooring-close/OzbPw
"17 Mooring Close, Whitby, Porirua",26/02/2018,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/17-mooring-close/2xkA8
"15 Mooring Close, Whitby, Porirua",3/08/2017,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/15-mooring-close/YEQwP
"11 Mooring Close, Whitby, Porirua",1/08/2017,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/11-mooring-close/KJ18Q
"2 Shearwater Lane, Whitby, Porirua",17/08/2017,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/2-shearwater-lane/Aq1On
"1 Shearwater Lane, Whitby, Porirua",30/10/2017,$1.04M,$985K - $1.1M,https://www.homes.co.nz/address/porirua/whitby/1-shearwater-lane/lEep9
"7 Mooring Close, Whitby, Porirua",26/02/2018,$1.04M,$985K - $1.1M,https://www.homes.co.nz/address/porirua/whitby/7-mooring-close/MK1GZ
"5 Mooring Close, Whitby, Porirua",6/04/2018,$900K,$850K - $950K,https://www.homes.co.nz/address/porirua/whitby/5-mooring-close/xRvK2
"3 Mooring Close, Whitby, Porirua",11/08/2017,$860K,$810K - $910K,https://www.homes.co.nz/address/porirua/whitby/3-mooring-close/b15ge
"145 Endeavour Drive, Whitby, Porirua",15/10/2018,$1.62M,$1.53M - $1.71M,https://www.homes.co.nz/address/porirua/whitby/145-endeavour-drive/OP8kJ
"143 Endeavour Drive, Whitby, Porirua",8/06/2020,$1.84M,$1.74M - $1.94M,https://www.homes.co.nz/address/porirua/whitby/143-endeavour-drive/BoJyO
"1 Yorkshire Close, Whitby, Porirua",17/09/2018,$1.16M,$1.1M - $1.23M,https://www.homes.co.nz/address/porirua/whitby/1-yorkshire-close/PxW0z
"3 Yorkshire Close, Whitby, Porirua",26/11/2019,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/3-yorkshire-close/LBVlK
"5 Yorkshire Close, Whitby, Porirua",24/04/2019,$1.12M,$1.05M - $1.18M,https://www.homes.co.nz/address/porirua/whitby/5-yorkshire-close/02XOO
"7 Yorkshire Close, Whitby, Porirua",10/02/2017,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/7-yorkshire-close/kEZVp
"9 Yorkshire Close, Whitby, Porirua",5/10/2017,$1.19M,$1.13M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/9-yorkshire-close/7DLj8
"11 Yorkshire Close, Whitby, Porirua",17/09/2018,$460K,$445K - $475K,https://www.homes.co.nz/address/porirua/whitby/11-yorkshire-close/b1ywe
"15 Yorkshire Close, Whitby, Porirua",10/09/2018,$1.41M,$1.33M - $1.48M,https://www.homes.co.nz/address/porirua/whitby/15-yorkshire-close/N2Z8k
"14 Yorkshire Close, Whitby, Porirua",14/01/2019,$1.15M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/14-yorkshire-close/8kqG7
"12 Yorkshire Close, Whitby, Porirua",11/07/2019,$1.23M,$1.16M - $1.29M,https://www.homes.co.nz/address/porirua/whitby/12-yorkshire-close/X5B80
"10 Yorkshire Close, Whitby, Porirua",3/10/2017,$1.14M,$1.07M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/10-yorkshire-close/MKJB5
"8 Yorkshire Close, Whitby, Porirua",15/02/2017,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/porirua/whitby/8-yorkshire-close/gEwKB
"6 Yorkshire Close, Whitby, Porirua",15/02/2017,$1.32M,$1.25M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/6-yorkshire-close/KJ9Mx
"4 Yorkshire Close, Whitby, Porirua",28/09/2017,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/4-yorkshire-close/xRz5r
"5 Schooner Drive, Whitby, Porirua",4/10/2018,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/5-schooner-drive/lEKVX
"7 Schooner Drive, Whitby, Porirua",24/10/2018,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/porirua/whitby/7-schooner-drive/Oz1LJ
"9 Schooner Drive, Whitby, Porirua",6/08/2018,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/porirua/whitby/9-schooner-drive/X5EDB
"3 Weatherdeck Close, Whitby, Porirua",1/03/2019,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/3-weatherdeck-close/N25yM
"5 Weatherdeck Close, Whitby, Porirua",11/12/2018,$1.22M,$1.15M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/5-weatherdeck-close/MKEy1
"7 Weatherdeck Close, Whitby, Porirua",14/08/2018,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/7-weatherdeck-close/oExV4
"9 Weatherdeck Close, Whitby, Porirua",22/06/2018,$1.16M,$1.1M - $1.23M,https://www.homes.co.nz/address/porirua/whitby/9-weatherdeck-close/4aWxl
"11 Weatherdeck Close, Whitby, Porirua",8/05/2019,$1.13M,$1.07M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/11-weatherdeck-close/YEg47
"15 Weatherdeck Close, Whitby, Porirua",19/06/2020,$470K,$455K - $485K,https://www.homes.co.nz/address/porirua/whitby/15-weatherdeck-close/eER9x
"14 Weatherdeck Close, Whitby, Porirua",31/01/2017,$460K,$445K - $475K,https://www.homes.co.nz/address/porirua/whitby/14-weatherdeck-close/jWJV5
"12 Weatherdeck Close, Whitby, Porirua",9/10/2019,$1.27M,$1.2M - $1.35M,https://www.homes.co.nz/address/porirua/whitby/12-weatherdeck-close/yOpka
"10 Weatherdeck Close, Whitby, Porirua",20/07/2018,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/porirua/whitby/10-weatherdeck-close/YE5ya
"8 Weatherdeck Close, Whitby, Porirua",17/04/2018,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/8-weatherdeck-close/yOBGb
"2 Schooner Drive, Whitby, Porirua",15/02/2017,$1.18M,$1.12M - $1.25M,https://www.homes.co.nz/address/porirua/whitby/2-schooner-drive/nENny
"4 Schooner Drive, Whitby, Porirua",10/08/2017,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/porirua/whitby/4-schooner-drive/Rax21
"6 Schooner Drive, Whitby, Porirua",20/12/2016,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/porirua/whitby/6-schooner-drive/ZE1vN
"8 Schooner Drive, Whitby, Porirua",17/01/2017,$1.36M,$1.29M - $1.44M,https://www.homes.co.nz/address/porirua/whitby/8-schooner-drive/DnKJD
"10 Schooner Drive, Whitby, Porirua",31/07/2017,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/10-schooner-drive/aEk9A
