WKT,address_id,change_id,address_type,unit_value,address_number,address_number_suffix,address_number_high,water_route_name,water_name,suburb_locality,town_city,full_address_number,full_road_name,full_address,road_section_id,gd2000_xcoord,gd2000_ycoord,water_route_name_ascii,water_name_ascii,suburb_locality_ascii,town_city_ascii,full_road_name_ascii,full_address_ascii,shape_X,shape_Y
POINT (174.9091703667 -41.1045956333),1450722,1677154,Road,,400,A,,,,Whitby,Porirua,400A,Paremata Road,"400A Paremata Road, Whitby, Porirua",101985,174.90917037,-41.10459563,,,Whitby,Porirua,Paremata Road,"400A Paremata Road, Whitby, Porirua",174.9091703667,-41.1045956333
POINT (174.8939790167 -41.11632355),1560986,1353483,Road,,21,,,,,Whitby,Porirua,21,Newhaven Way,"21 Newhaven Way, Whitby, Porirua",102165,174.89397902,-41.11632355,,,Whitby,Porirua,Newhaven Way,"21 Newhaven Way, Whitby, Porirua",174.8939790167,-41.11632355
POINT (174.9015349333 -41.1172767833),1124074,1910624,Road,1,42,B,,,,Whitby,Porirua,1/42B,James Cook Drive,"1/42B James Cook Drive, Whitby, Porirua",331907,174.90153493,-41.11727678,,,Whitby,Porirua,James Cook Drive,"1/42B James Cook Drive, Whitby, Porirua",174.9015349333,-41.1172767833
POINT (174.8947978833 -41.1198425667),1451627,1265732,Road,,21,,,,,Whitby,Porirua,21,Latitude Close,"21 Latitude Close, Whitby, Porirua",99958,174.89479788,-41.11984257,,,Whitby,Porirua,Latitude Close,"21 Latitude Close, Whitby, Porirua",174.8947978833,-41.1198425667
POINT (174.8850706833 -41.1224221167),1532553,1332553,Road,,32,,,,,Whitby,Porirua,32,Cleat Street,"32 Cleat Street, Whitby, Porirua",82894,174.88507068,-41.12242212,,,Whitby,Porirua,Cleat Street,"32 Cleat Street, Whitby, Porirua",174.8850706833,-41.1224221167
POINT (174.9051567833 -41.1166765),1584010,1368961,Road,,14,,,,,Whitby,Porirua,14,Polestar Lane,"14 Polestar Lane, Whitby, Porirua",342682,174.90515678,-41.11667650,,,Whitby,Porirua,Polestar Lane,"14 Polestar Lane, Whitby, Porirua",174.9051567833,-41.1166765
POINT (174.8973106333 -41.1251216667),1984094,1518303,Road,,24,,,,,Whitby,Porirua,24,Banks Boulevard,"24 Banks Boulevard, Whitby, Porirua",383142,174.89731063,-41.12512167,,,Whitby,Porirua,Banks Boulevard,"24 Banks Boulevard, Whitby, Porirua",174.8973106333,-41.1251216667
POINT (174.8871667833 -41.11414135),1451017,1265142,Road,,7,,,,,Whitby,Porirua,7,Anchor Lane,"7 Anchor Lane, Whitby, Porirua",90620,174.88716678,-41.11414135,,,Whitby,Porirua,Anchor Lane,"7 Anchor Lane, Whitby, Porirua",174.8871667833,-41.11414135
POINT (174.8926082167 -41.1159819167),1314385,1158407,Road,,10,,,,,Whitby,Porirua,10,Newhaven Way,"10 Newhaven Way, Whitby, Porirua",102165,174.89260822,-41.11598192,,,Whitby,Porirua,Newhaven Way,"10 Newhaven Way, Whitby, Porirua",174.8926082167,-41.1159819167
POINT (174.9011042833 -41.1171097333),1566106,1692870,Road,,42,D,,,,Whitby,Porirua,42D,James Cook Drive,"42D James Cook Drive, Whitby, Porirua",331909,174.90110428,-41.11710973,,,Whitby,Porirua,James Cook Drive,"42D James Cook Drive, Whitby, Porirua",174.9011042833,-41.1171097333
POINT (174.8976515833 -41.1155278667),1461027,1273968,Road,,3,,,,,Whitby,Porirua,3,The Haven,"3 The Haven, Whitby, Porirua",89140,174.89765158,-41.11552787,,,Whitby,Porirua,The Haven,"3 The Haven, Whitby, Porirua",174.8976515833,-41.1155278667
