full_address,estimate_date,estimate_value,estimate_range,link
"2/40 Ranelagh Street, Karori, Wellington",5/07/1984,$835K,$785K - $885K,https://www.homes.co.nz/address/wellington/karori/2-40-ranelagh-street/4EKMk
"42 Thurleigh Grove, Karori, Wellington",6/07/2010,$835K,$780K - $890K,https://www.homes.co.nz/address/wellington/karori/42-thurleigh-grove/X4XVY
"24B Parklands Drive, Karori, Wellington",13/09/1983,$995K,$935K - $1.05M,https://www.homes.co.nz/address/wellington/karori/24b-parklands-drive/WAjj7
"1/338 Karori Road, Karori, Wellington",24/08/2016,$610K,$575K - $650K,https://www.homes.co.nz/address/wellington/karori/1-338-karori-road/Gk44k
"2/16 Henderson Street, Karori, Wellington",3/03/2021,$840K,$800K - $875K,https://www.homes.co.nz/address/wellington/karori/2-16-henderson-street/o0Dz5
"12 Epping Grove, Karori, Wellington",28/03/2008,$1.28M,$1.2M - $1.36M,https://www.homes.co.nz/address/wellington/karori/12-epping-grove/0rJOO
"16 Terawhiti Terrace, Karori, Wellington",22/08/2018,$1.38M,$1.29M - $1.47M,https://www.homes.co.nz/address/wellington/karori/16-terawhiti-terrace/DLNkN
"19 Astor Street, Karori, Wellington",6/11/1998,$1.17M,$1.09M - $1.25M,https://www.homes.co.nz/address/wellington/karori/19-astor-street/Al1ja
"38 Allington Road, Karori, Wellington",11/03/2020,$1.23M,$1.15M - $1.31M,https://www.homes.co.nz/address/wellington/karori/38-allington-road/kknln
"45 Makara Road, Karori, Wellington",26/02/2014,$1.16M,$1.08M - $1.23M,https://www.homes.co.nz/address/wellington/karori/45-makara-road/ekZ47
"8 Khouri Avenue, Karori, Wellington",27/11/2007,$1.37M,$1.28M - $1.46M,https://www.homes.co.nz/address/wellington/karori/8-khouri-avenue/alwDQ
"28 Percy Dyett Drive, Karori, Wellington",16/10/1985,$970K,$905K - $1.03M,https://www.homes.co.nz/address/wellington/karori/28-percy-dyett-drive/pDYyY
"12 Ranelagh Street, Karori, Wellington",25/09/2013,$1.13M,$1.06M - $1.21M,https://www.homes.co.nz/address/wellington/karori/12-ranelagh-street/NXG2W
"13 Lynmouth Avenue, Karori, Wellington",17/04/2002,$1.2M,$1.12M - $1.28M,https://www.homes.co.nz/address/wellington/karori/13-lynmouth-avenue/x4joz
"25 Collier Avenue, Karori, Wellington",24/09/1997,$1.2M,$1.12M - $1.28M,https://www.homes.co.nz/address/wellington/karori/25-collier-avenue/DLQ7M
"26 Lynmouth Avenue, Karori, Wellington",7/09/2000,$1.21M,$1.13M - $1.29M,https://www.homes.co.nz/address/wellington/karori/26-lynmouth-avenue/ekZRw
"298 Karori Road, Karori, Wellington",5/04/2019,$1.29M,$1.2M - $1.37M,https://www.homes.co.nz/address/wellington/karori/298-karori-road/QRvDJ
"12 Waikare Street, Karori, Wellington",1/01/1970,$1.3M,$1.21M - $1.38M,https://www.homes.co.nz/address/wellington/karori/12-waikare-street/kk0Yj
"13 David Crescent, Karori, Wellington",17/11/1997,$1.38M,$1.29M - $1.47M,https://www.homes.co.nz/address/wellington/karori/13-david-crescent/0rlZJ
"147 Parkvale Road, Karori, Wellington",28/02/2006,$895K,$835K - $950K,https://www.homes.co.nz/address/wellington/karori/147-parkvale-road/Al1aG
"21 Hatton Street, Karori, Wellington",1/01/1970,$2.05M,$1.91M - $2.18M,https://www.homes.co.nz/address/wellington/karori/21-hatton-street/qkN9a
"220 Karori Road, Karori, Wellington",16/02/2017,$1.64M,$1.54M - $1.75M,https://www.homes.co.nz/address/wellington/karori/220-karori-road/alYga
"38 Parkvale Road, Karori, Wellington",13/09/1994,$1.45M,$1.35M - $1.54M,https://www.homes.co.nz/address/wellington/karori/38-parkvale-road/84yRn
"88 Hatton Street, Karori, Wellington",11/08/2011,$1.46M,$1.36M - $1.55M,https://www.homes.co.nz/address/wellington/karori/88-hatton-street/ROLwP
"11 Baxter Way, Karori, Wellington",8/09/2020,$1.55M,$1.45M - $1.65M,https://www.homes.co.nz/address/wellington/karori/11-baxter-way/nL97M
"12 Cook Street, Karori, Wellington",6/08/2013,$1.66M,$1.55M - $1.77M,https://www.homes.co.nz/address/wellington/karori/12-cook-street/bLR1y
"39 Beauchamp Street, Karori, Wellington",12/05/2017,$1.86M,$1.74M - $1.98M,https://www.homes.co.nz/address/wellington/karori/39-beauchamp-street/E0bKQ
"47 Donald Street, Karori, Wellington",11/02/2015,$1.99M,$1.86M - $2.13M,https://www.homes.co.nz/address/wellington/karori/47-donald-street/15vy1
"5 Masefield Way, Karori, Wellington",14/11/2019,$3.41M,$3.19M - $3.63M,https://www.homes.co.nz/address/wellington/karori/5-masefield-way/ggWL9
"62 Verviers Street, Karori, Wellington",28/02/2018,$1.09M,$1.02M - $1.16M,https://www.homes.co.nz/address/wellington/karori/62-verviers-street/ZnK5L
"70 Donald Street, Karori, Wellington",29/03/2017,$1.34M,$1.26M - $1.43M,https://www.homes.co.nz/address/wellington/karori/70-donald-street/QRO7X
"154 Campbell Street, Karori, Wellington",8/11/2000,$1.17M,$1.09M - $1.24M,https://www.homes.co.nz/address/wellington/karori/154-campbell-street/QRP54
"13 Standen Street, Karori, Wellington",7/03/2012,$1.17M,$1.09M - $1.25M,https://www.homes.co.nz/address/wellington/karori/13-standen-street/W4Bwy
"15 Burn Street, Karori, Wellington",3/04/2009,$2.02M,$1.89M - $2.15M,https://www.homes.co.nz/address/wellington/karori/15-burn-street/alNbQ
"12 Messines Road, Karori, Wellington",1/01/1970,$3.25M,$3.03M - $3.46M,https://www.homes.co.nz/address/wellington/karori/12-messines-road/0r9O9
"15 Espin Crescent, Karori, Wellington",3/03/2016,$1.5M,$1.4M - $1.6M,https://www.homes.co.nz/address/wellington/karori/15-espin-crescent/nLXnp
"17 Shirley Street, Karori, Wellington",13/07/2016,$2.14M,$2M - $2.28M,https://www.homes.co.nz/address/wellington/karori/17-shirley-street/ek8pL
"19 Hurman Street, Karori, Wellington",1/01/1970,$1.51M,$1.41M - $1.61M,https://www.homes.co.nz/address/wellington/karori/19-hurman-street/15a5X
"29 Alanbrooke Place, Karori, Wellington",1/01/1970,$1.07M,$980K - $1.17M,https://www.homes.co.nz/address/wellington/karori/29-alanbrooke-place/4E4zM
"39C Parkvale Road, Karori, Wellington",1/01/1970,$1.2M,$1.12M - $1.28M,https://www.homes.co.nz/address/wellington/karori/39c-parkvale-road/K0Nxq
"21A Campbell Street, Karori, Wellington",3/10/1997,$1.5M,$1.4M - $1.6M,https://www.homes.co.nz/address/wellington/karori/21a-campbell-street/4EpQr
"113A Montgomery Avenue, Karori, Wellington",18/07/1997,$925K,$865K - $985K,https://www.homes.co.nz/address/wellington/karori/113a-montgomery-avenue/Y2WzV
"5A Allington Road, Karori, Wellington",29/10/2015,$775K,$725K - $820K,https://www.homes.co.nz/address/wellington/karori/5a-allington-road/84QKM
"51 Allington Road, Karori, Wellington",12/05/2000,$1.08M,$1.01M - $1.15M,https://www.homes.co.nz/address/wellington/karori/51-allington-road/o0ay4
"10 Percy Dyett Drive, Karori, Wellington",24/04/2014,$985K,$920K - $1.05M,https://www.homes.co.nz/address/wellington/karori/10-percy-dyett-drive/ekp4Q
"125 Montgomery Avenue, Karori, Wellington",15/06/2007,$895K,$835K - $955K,https://www.homes.co.nz/address/wellington/karori/125-montgomery-avenue/ggZOK
"15 Darwin Street, Karori, Wellington",9/05/2020,$1.18M,$1.11M - $1.26M,https://www.homes.co.nz/address/wellington/karori/15-darwin-street/JLg72
"4 Tedder Way, Karori, Wellington",3/06/2017,$1.07M,$995K - $1.14M,https://www.homes.co.nz/address/wellington/karori/4-tedder-way/PawAG
"60 Victory Avenue, Karori, Wellington",1/01/1970,$970K,$905K - $1.03M,https://www.homes.co.nz/address/wellington/karori/60-victory-avenue/0rAD9
"26 Collier Avenue, Karori, Wellington",16/06/2008,$1.04M,$975K - $1.11M,https://www.homes.co.nz/address/wellington/karori/26-collier-avenue/4E528
"7 Collier Avenue, Karori, Wellington",1/01/1970,$1.17M,$1.09M - $1.25M,https://www.homes.co.nz/address/wellington/karori/7-collier-avenue/QR4PX
"19 Donald Street, Karori, Wellington",1/01/1970,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/19-donald-street/DLJvw
"1 Cornford Street, Karori, Wellington",7/12/2007,$1.54M,$1.44M - $1.64M,https://www.homes.co.nz/address/wellington/karori/1-cornford-street/alkvL
"20 Friend Street, Karori, Wellington",13/04/2017,$1.72M,$1.61M - $1.84M,https://www.homes.co.nz/address/wellington/karori/20-friend-street/7EOqO
"24 Reading Street, Karori, Wellington",24/05/2013,$3.27M,$3.06M - $3.49M,https://www.homes.co.nz/address/wellington/karori/24-reading-street/JLPAv
"56 Parkvale Road, Karori, Wellington",2/06/1981,$1.3M,$1.22M - $1.39M,https://www.homes.co.nz/address/wellington/karori/56-parkvale-road/K0kPn
"58 Homewood Crescent, Karori, Wellington",1/01/1970,$1.68M,$1.57M - $1.79M,https://www.homes.co.nz/address/wellington/karori/58-homewood-crescent/qk5ya
"6 David Crescent, Karori, Wellington",30/12/2012,$1.39M,$1.3M - $1.48M,https://www.homes.co.nz/address/wellington/karori/6-david-crescent/ybEPz
"18 Vera Street, Karori, Wellington",1/01/1970,$1.69M,$1.58M - $1.8M,https://www.homes.co.nz/address/wellington/karori/18-vera-street/yYRzW
"19 Tisdall Street, Karori, Wellington",1/01/1970,$1.34M,$1.25M - $1.43M,https://www.homes.co.nz/address/wellington/karori/19-tisdall-street/W4e2x
"29 Monaghan Avenue, Karori, Wellington",14/01/2008,$1.52M,$1.42M - $1.62M,https://www.homes.co.nz/address/wellington/karori/29-monaghan-avenue/wxvAa
"37 Kano Street, Karori, Wellington",16/06/2003,$1.47M,$1.37M - $1.57M,https://www.homes.co.nz/address/wellington/karori/37-kano-street/qk12D
"50 Verviers Street, Karori, Wellington",14/11/2013,$1.34M,$1.25M - $1.43M,https://www.homes.co.nz/address/wellington/karori/50-verviers-street/0rq2n
"5 Spiers Street, Karori, Wellington",13/08/2000,$1.44M,$1.35M - $1.54M,https://www.homes.co.nz/address/wellington/karori/5-spiers-street/DLx5v
"82 Beauchamp Street, Karori, Wellington",18/10/1999,$1.28M,$1.2M - $1.37M,https://www.homes.co.nz/address/wellington/karori/82-beauchamp-street/qkObM
"8 Monaghan Avenue, Karori, Wellington",25/03/2015,$1.88M,$1.76M - $2M,https://www.homes.co.nz/address/wellington/karori/8-monaghan-avenue/1XnzQ
"97 Campbell Street, Karori, Wellington",30/09/2006,$1.35M,$1.26M - $1.44M,https://www.homes.co.nz/address/wellington/karori/97-campbell-street/5Eqa5
"103 Karori Road, Karori, Wellington",19/02/2015,$1.4M,$1.3M - $1.49M,https://www.homes.co.nz/address/wellington/karori/103-karori-road/kklEW
"21 Homewood Avenue, Karori, Wellington",22/06/1997,$2.05M,$1.91M - $2.18M,https://www.homes.co.nz/address/wellington/karori/21-homewood-avenue/0rDbZ
"24 Braithwaite Street, Karori, Wellington",2/10/2011,$2.58M,$2.41M - $2.75M,https://www.homes.co.nz/address/wellington/karori/24-braithwaite-street/84qRn
"29 Homewood Avenue, Karori, Wellington",21/09/2019,$1.64M,$1.54M - $1.75M,https://www.homes.co.nz/address/wellington/karori/29-homewood-avenue/8YWKM
"31 Nottingham Street, Karori, Wellington",31/07/1996,$1.31M,$1.22M - $1.4M,https://www.homes.co.nz/address/wellington/karori/31-nottingham-street/84LZZ
"121 Messines Road, Karori, Wellington",29/10/2003,$1.95M,$1.83M - $2.08M,https://www.homes.co.nz/address/wellington/karori/121-messines-road/15RzR
"39 Duthie Street, Karori, Wellington",4/03/2010,$1.84M,$1.72M - $1.96M,https://www.homes.co.nz/address/wellington/karori/39-duthie-street/DLwG2
"58 Ponsonby Road, Karori, Wellington",16/04/2014,$2.73M,$2.55M - $2.91M,https://www.homes.co.nz/address/wellington/karori/58-ponsonby-road/rXVEY
"7 Grenfell Drive, Karori, Wellington",24/06/2009,$2.24M,$2.09M - $2.39M,https://www.homes.co.nz/address/wellington/karori/7-grenfell-drive/LD0JX
"8 Shirley Street, Karori, Wellington",26/02/2019,$1.64M,$1.53M - $1.74M,https://www.homes.co.nz/address/wellington/karori/8-shirley-street/alOOB
"13 Cathie Place, Karori, Wellington",3/12/2001,$985K,$920K - $1.05M,https://www.homes.co.nz/address/wellington/karori/13-cathie-place/jDXqA
"22 Mewburn Rise, Karori, Wellington",20/09/2007,$1.74M,$1.62M - $1.85M,https://www.homes.co.nz/address/wellington/karori/22-mewburn-rise/JxlWv
"6 Mewburn Rise, Karori, Wellington",10/05/2017,$1.76M,$1.65M - $1.88M,https://www.homes.co.nz/address/wellington/karori/6-mewburn-rise/5EMJ5
"60A Croydon Street, Karori, Wellington",17/12/2004,$920K,$865K - $975K,https://www.homes.co.nz/address/wellington/karori/60a-croydon-street/wxoa2
"80A Nottingham Street, Karori, Wellington",8/04/2003,$1.21M,$1.13M - $1.29M,https://www.homes.co.nz/address/wellington/karori/80a-nottingham-street/zOzaB
"3/20 Standen Street, Karori, Wellington",25/02/2020,$1.15M,$1.08M - $1.22M,https://www.homes.co.nz/address/wellington/karori/3-20-standen-street/qk1vO
"15 Tedder Way, Karori, Wellington",26/09/2006,$1.28M,$1.2M - $1.37M,https://www.homes.co.nz/address/wellington/karori/15-tedder-way/4EAjl
"19 Hathaway Avenue, Karori, Wellington",1/08/2014,$835K,$785K - $890K,https://www.homes.co.nz/address/wellington/karori/19-hathaway-avenue/alzqQ
"6 St Albans Avenue, Karori, Wellington",23/03/1999,$1.03M,$965K - $1.1M,https://www.homes.co.nz/address/wellington/karori/6-st-albans-avenue/4EXjL
"7 Thurleigh Grove, Karori, Wellington",21/10/1989,$1.03M,$960K - $1.1M,https://www.homes.co.nz/address/wellington/karori/7-thurleigh-grove/alJkB
"4 Tobruk Street, Karori, Wellington",1/01/1970,$965K,$905K - $1.03M,https://www.homes.co.nz/address/wellington/karori/4-tobruk-street/4EaRr
"57 Cornford Street, Karori, Wellington",5/02/2020,$1.23M,$1.15M - $1.31M,https://www.homes.co.nz/address/wellington/karori/57-cornford-street/ggGlM
"24 Burrows Avenue, Karori, Wellington",7/04/2003,$1.19M,$1.11M - $1.27M,https://www.homes.co.nz/address/wellington/karori/24-burrows-avenue/GkYog
"307 Karori Road, Karori, Wellington",1/01/1970,$1.48M,$1.38M - $1.57M,https://www.homes.co.nz/address/wellington/karori/307-karori-road/LDKL0
"31 Lynmouth Avenue, Karori, Wellington",16/08/2012,$1.2M,$1.12M - $1.28M,https://www.homes.co.nz/address/wellington/karori/31-lynmouth-avenue/X42n0
"37 Woodhouse Avenue, Karori, Wellington",1/04/2008,$1.32M,$1.24M - $1.41M,https://www.homes.co.nz/address/wellington/karori/37-woodhouse-avenue/X4p9b
"3 Beatty Avenue, Karori, Wellington",30/03/2010,$1.54M,$1.44M - $1.64M,https://www.homes.co.nz/address/wellington/karori/3-beatty-avenue/0ro9N
"41 Collier Avenue, Karori, Wellington",24/10/2004,$1.14M,$1.07M - $1.22M,https://www.homes.co.nz/address/wellington/karori/41-collier-avenue/Bl8X5
"11 Chaucer Way, Karori, Wellington",1/11/2013,$420K,$385K - $460K,https://www.homes.co.nz/address/wellington/karori/11-chaucer-way/MkNqK
"14 Friend Street, Karori, Wellington",12/11/2013,$1.99M,$1.86M - $2.12M,https://www.homes.co.nz/address/wellington/karori/14-friend-street/qkqY4
"3 Reading Street, Karori, Wellington",1/01/1970,$1.81M,$1.69M - $1.93M,https://www.homes.co.nz/address/wellington/karori/3-reading-street/E07jQ
"41 Homewood Crescent, Karori, Wellington",11/12/2015,$1.34M,$1.25M - $1.42M,https://www.homes.co.nz/address/wellington/karori/41-homewood-crescent/Gkyl7
"41 David Crescent, Karori, Wellington",28/02/2014,$1.53M,$1.43M - $1.63M,https://www.homes.co.nz/address/wellington/karori/41-david-crescent/E0GAK
"109 Campbell Street, Karori, Wellington",1/01/1970,$1.21M,$1.13M - $1.29M,https://www.homes.co.nz/address/wellington/karori/109-campbell-street/pDqBo
"31 Cooper Street, Karori, Wellington",19/05/2018,$1.89M,$1.77M - $2.01M,https://www.homes.co.nz/address/wellington/karori/31-cooper-street/o0xb4
"94 Campbell Street, Karori, Wellington",23/06/2003,$1.49M,$1.39M - $1.59M,https://www.homes.co.nz/address/wellington/karori/94-campbell-street/4EgJE
"130 Karori Road, Karori, Wellington",18/03/2013,$1.94M,$1.81M - $2.06M,https://www.homes.co.nz/address/wellington/karori/130-karori-road/Alx2Q
"19 Ponsonby Road, Karori, Wellington",2/07/1986,$1.66M,$1.55M - $1.77M,https://www.homes.co.nz/address/wellington/karori/19-ponsonby-road/B4Eok
"20 Ponsonby Road, Karori, Wellington",15/06/2013,$1.4M,$1.31M - $1.49M,https://www.homes.co.nz/address/wellington/karori/20-ponsonby-road/x4WZk
"21 Flers Street, Karori, Wellington",11/01/1996,$1.68M,$1.57M - $1.79M,https://www.homes.co.nz/address/wellington/karori/21-flers-street/4EPPQ
"70 Standen Street, Karori, Wellington",23/08/2013,$1.22M,$1.14M - $1.3M,https://www.homes.co.nz/address/wellington/karori/70-standen-street/DL2KD
"10 Croydon Street, Karori, Wellington",20/12/1997,$1.15M,$1.08M - $1.23M,https://www.homes.co.nz/address/wellington/karori/10-croydon-street/LDGoX
"23 Plymouth Street, Karori, Wellington",4/11/2014,$1.35M,$1.27M - $1.44M,https://www.homes.co.nz/address/wellington/karori/23-plymouth-street/jDW4D
"62 Croydon Street, Karori, Wellington",24/05/2010,$1.37M,$1.28M - $1.46M,https://www.homes.co.nz/address/wellington/karori/62-croydon-street/qkE2O
"74 Duthie Street, Karori, Wellington",1/01/1970,$965K,$905K - $1.03M,https://www.homes.co.nz/address/wellington/karori/74-duthie-street/vy0Ll
"6 Futuna Close, Karori, Wellington",16/05/2007,$1.11M,$1.04M - $1.17M,https://www.homes.co.nz/address/wellington/karori/6-futuna-close/W4NAk
"10 Futuna Close, Karori, Wellington",7/03/2016,$1.25M,$1.17M - $1.32M,https://www.homes.co.nz/address/wellington/karori/10-futuna-close/nL8j9
"26 Futuna Close, Karori, Wellington",18/11/2020,$1.06M,$1M - $1.13M,https://www.homes.co.nz/address/wellington/karori/26-futuna-close/nLxvn
"1 Paisley Terrace, Karori, Wellington",27/04/2012,$1.17M,$1.1M - $1.25M,https://www.homes.co.nz/address/wellington/karori/1-paisley-terrace/MkjjK
"28A Collier Avenue, Karori, Wellington",6/03/2013,$1.31M,$1.23M - $1.4M,https://www.homes.co.nz/address/wellington/karori/28a-collier-avenue/9ZKeQ
"14A Messines Road, Karori, Wellington",23/11/2013,$3.01M,$2.82M - $3.21M,https://www.homes.co.nz/address/wellington/karori/14a-messines-road/rXA4R
"357A Karori Road, Karori, Wellington",26/10/2007,$1.25M,$1.17M - $1.33M,https://www.homes.co.nz/address/wellington/karori/357a-karori-road/GkNLB
"133B Messines Road, Karori, Wellington",12/02/1998,$1.68M,$1.57M - $1.79M,https://www.homes.co.nz/address/wellington/karori/133b-messines-road/847oZ
"124 Donald Street, Karori, Wellington",17/10/1988,$1.59M,$1.49M - $1.7M,https://www.homes.co.nz/address/wellington/karori/124-donald-street/nLP9v
"22 Messines Road, Karori, Wellington",1/01/1970,$1.73M,$1.62M - $1.85M,https://www.homes.co.nz/address/wellington/karori/22-messines-road/MkOpB
"129 Makara Road, Karori, Wellington",31/01/2019,$1.21M,$1.13M - $1.28M,https://www.homes.co.nz/address/wellington/karori/129-makara-road/AlAzK
"23 Khouri Avenue, Karori, Wellington",24/05/2011,$1.58M,$1.48M - $1.69M,https://www.homes.co.nz/address/wellington/karori/23-khouri-avenue/15zAy
"44 Montgomery Avenue, Karori, Wellington",1/08/2009,$920K,$860K - $985K,https://www.homes.co.nz/address/wellington/karori/44-montgomery-avenue/wxDLj
"48 Percy Dyett Drive, Karori, Wellington",7/12/2018,$1.09M,$1.02M - $1.16M,https://www.homes.co.nz/address/wellington/karori/48-percy-dyett-drive/2EYGN
"14 Marshall Street, Karori, Wellington",23/01/1998,$1.3M,$1.21M - $1.38M,https://www.homes.co.nz/address/wellington/karori/14-marshall-street/2ElAe
"37 Parklands Drive, Karori, Wellington",10/07/1997,$970K,$905K - $1.03M,https://www.homes.co.nz/address/wellington/karori/37-parklands-drive/Y289y
"13 Hauraki Street, Karori, Wellington",1/01/1970,$1.45M,$1.36M - $1.55M,https://www.homes.co.nz/address/wellington/karori/13-hauraki-street/ybrlO
"8 Campbell Street, Karori, Wellington",12/03/1995,$1.4M,$1.31M - $1.5M,https://www.homes.co.nz/address/wellington/karori/8-campbell-street/qkZB7
"15 Campbell Street, Karori, Wellington",12/11/2020,$1.54M,$1.44M - $1.64M,https://www.homes.co.nz/address/wellington/karori/15-campbell-street/o0KNB
"11 Paisley Terrace, Karori, Wellington",8/11/2001,$1.18M,$1.1M - $1.26M,https://www.homes.co.nz/address/wellington/karori/11-paisley-terrace/DLjzD
"80 Standen Street, Karori, Wellington",3/08/2000,$1.43M,$1.34M - $1.53M,https://www.homes.co.nz/address/wellington/karori/80-standen-street/74Bvv
"72 Duthie Street, Karori, Wellington",1/01/1970,$1.64M,$1.53M - $1.75M,https://www.homes.co.nz/address/wellington/karori/72-duthie-street/ROkLE
"85 Donald Street, Karori, Wellington",3/03/1986,$1.37M,$1.28M - $1.46M,https://www.homes.co.nz/address/wellington/karori/85-donald-street/AloEz
"4 Futuna Close, Karori, Wellington",20/11/2020,$1M,$945K - $1.06M,https://www.homes.co.nz/address/wellington/karori/4-futuna-close/ybO5Q
"79 Messines Road, Karori, Wellington",3/02/1997,$2.68M,$2.51M - $2.86M,https://www.homes.co.nz/address/wellington/karori/79-messines-road/OgLaj
"33 Khouri Avenue, Karori, Wellington",12/08/2008,$1.59M,$1.49M - $1.7M,https://www.homes.co.nz/address/wellington/karori/33-khouri-avenue/84gVM
"36 Ranelagh Street, Karori, Wellington",22/05/1989,$875K,$820K - $930K,https://www.homes.co.nz/address/wellington/karori/36-ranelagh-street/kkjNp
"29A Hathaway Avenue, Karori, Wellington",4/04/2013,$1.1M,$1.03M - $1.17M,https://www.homes.co.nz/address/wellington/karori/29a-hathaway-avenue/W4WOq
"2C Darwin Street, Karori, Wellington",1/01/1970,$1.02M,$950K - $1.08M,https://www.homes.co.nz/address/wellington/karori/2c-darwin-street/VaQND
"3/54 Cooper Street, Karori, Wellington",15/03/2010,$1.09M,$1.03M - $1.16M,https://www.homes.co.nz/address/wellington/karori/3-54-cooper-street/qkVGO
"91 Makara Road, Karori, Wellington",22/02/2017,$1.12M,$1.07M - $1.16M,https://www.homes.co.nz/address/wellington/karori/91-makara-road/Y20wy
"110B Messines Road, Karori, Wellington",7/07/2004,$1.86M,$1.74M - $1.98M,https://www.homes.co.nz/address/wellington/karori/110b-messines-road/E0LGM
"154 Parkvale Road, Karori, Wellington",29/03/2021,$1.28M,$1.21M - $1.32M,https://www.homes.co.nz/address/wellington/karori/154-parkvale-road/ekgDK
"2 Mewburn Rise, Karori, Wellington",1/01/1970,$145K,$135K - $160K,https://www.homes.co.nz/address/wellington/karori/2-mewburn-rise/7EYXO
"21 Futuna Close, Karori, Wellington",12/11/2020,$940K,$885K - $995K,https://www.homes.co.nz/address/wellington/karori/21-futuna-close/4EyZa
"1/1 Canterbury Street, Karori, Wellington",1/03/2017,$635K,$595K - $670K,https://www.homes.co.nz/address/wellington/karori/1-1-canterbury-street/ZonY1
"4D Hatton Street, Karori, Wellington",12/01/2010,$1.21M,$1.13M - $1.28M,https://www.homes.co.nz/address/wellington/karori/4d-hatton-street/vOwlG
"1/14 Rosehaugh Avenue, Karori, Wellington",17/11/1980,$850K,$795K - $900K,https://www.homes.co.nz/address/wellington/karori/1-14-rosehaugh-avenue/Gkzjv
"1/46 Friend Street, Karori, Wellington",9/04/1999,$870K,$820K - $925K,https://www.homes.co.nz/address/wellington/karori/1-46-friend-street/AlKqx
"3/46 Friend Street, Karori, Wellington",1/01/1970,$810K,$760K - $860K,https://www.homes.co.nz/address/wellington/karori/3-46-friend-street/QRlwE
"3/17 Wrights Hill Road, Karori, Wellington",22/04/2016,$520K,$490K - $550K,https://www.homes.co.nz/address/wellington/karori/3-17-wrights-hill-road/VaEl9
"3/338 Karori Road, Karori, Wellington",24/08/2011,$830K,$780K - $880K,https://www.homes.co.nz/address/wellington/karori/3-338-karori-road/X4aa2
"3/1 Canterbury Street, Karori, Wellington",3/05/2017,$630K,$590K - $665K,https://www.homes.co.nz/address/wellington/karori/3-1-canterbury-street/ggnyM
"4H Hatton Street, Karori, Wellington",29/03/2014,$925K,$870K - $980K,https://www.homes.co.nz/address/wellington/karori/4h-hatton-street/X4qJJ
"6/14 Rosehaugh Avenue, Karori, Wellington",7/02/2019,$850K,$795K - $900K,https://www.homes.co.nz/address/wellington/karori/6-14-rosehaugh-avenue/pDAjM
"1/18 Thurleigh Grove, Karori, Wellington",8/05/2009,$500K,$470K - $530K,https://www.homes.co.nz/address/wellington/karori/1-18-thurleigh-grove/lXVOO
"4/18 Thurleigh Grove, Karori, Wellington",28/02/1997,$500K,$470K - $530K,https://www.homes.co.nz/address/wellington/karori/4-18-thurleigh-grove/Gk4QO
"1/17 Wrights Hill Road, Karori, Wellington",2/02/2016,$535K,$500K - $565K,https://www.homes.co.nz/address/wellington/karori/1-17-wrights-hill-road/MkrLe
"4/17 Wrights Hill Road, Karori, Wellington",3/04/2002,$535K,$500K - $565K,https://www.homes.co.nz/address/wellington/karori/4-17-wrights-hill-road/Pa9az
"2/338 Karori Road, Karori, Wellington",25/09/2014,$655K,$615K - $695K,https://www.homes.co.nz/address/wellington/karori/2-338-karori-road/OgyMj
"4/338 Karori Road, Karori, Wellington",5/09/2012,$685K,$645K - $725K,https://www.homes.co.nz/address/wellington/karori/4-338-karori-road/84bXg
"2/1 Canterbury Street, Karori, Wellington",4/03/2016,$680K,$635K - $720K,https://www.homes.co.nz/address/wellington/karori/2-1-canterbury-street/jD72D
"4G Hatton Street, Karori, Wellington",30/03/2021,$895K,$855K - $925K,https://www.homes.co.nz/address/wellington/karori/4g-hatton-street/x4DQA
"3/14 Rosehaugh Avenue, Karori, Wellington",1/01/1970,$795K,$750K - $845K,https://www.homes.co.nz/address/wellington/karori/3-14-rosehaugh-avenue/NXan9
"5/14 Rosehaugh Avenue, Karori, Wellington",1/01/1970,$795K,$750K - $845K,https://www.homes.co.nz/address/wellington/karori/5-14-rosehaugh-avenue/74BwO
"2/18 Thurleigh Grove, Karori, Wellington",3/09/1999,$465K,$435K - $495K,https://www.homes.co.nz/address/wellington/karori/2-18-thurleigh-grove/QRJEV
"5/18 Thurleigh Grove, Karori, Wellington",1/01/1970,$405K,$375K - $435K,https://www.homes.co.nz/address/wellington/karori/5-18-thurleigh-grove/vyzyZ
"2/17 Wrights Hill Road, Karori, Wellington",30/09/2005,$535K,$500K - $565K,https://www.homes.co.nz/address/wellington/karori/2-17-wrights-hill-road/2E0JN
"6/17 Wrights Hill Road, Karori, Wellington",11/02/2019,$535K,$500K - $565K,https://www.homes.co.nz/address/wellington/karori/6-17-wrights-hill-road/GkZx1
"1/338 Karori Road, Karori, Wellington",24/08/2016,$610K,$575K - $650K,https://www.homes.co.nz/address/wellington/karori/1-338-karori-road/Gk44k
"4/1 Canterbury Street, Karori, Wellington",7/04/2017,$610K,$570K - $645K,https://www.homes.co.nz/address/wellington/karori/4-1-canterbury-street/7E2r8
"4A Hatton Street, Karori, Wellington",22/03/2015,$780K,$730K - $825K,https://www.homes.co.nz/address/wellington/karori/4a-hatton-street/MkM01
"4B Hatton Street, Karori, Wellington",5/03/2012,$810K,$780K - $825K,https://www.homes.co.nz/address/wellington/karori/4b-hatton-street/1XNK1
